episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
279,0.8,2,C,D,0.0,5.0,1.0,4.0,0.247,0.247,5.0,0,0.11,4.48
280,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2457,0.2457,5.0,0,0.11,4.51
281,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2445,0.2445,5.0,0,0.11,4.54
282,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2433,0.2433,5.0,0,0.11,4.57
283,0.8,2,D,D,1.0,1.0,1.0,1.0,0.2421,0.2421,2.0,0,0.11,4.57
284,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2409,0.2409,5.0,0,0.11,4.57
285,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2397,0.2397,5.0,0,0.11,4.57
286,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2385,0.2385,5.0,0,0.11,4.57
287,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2373,0.2373,5.0,0,0.11,4.57
288,0.8,2,D,D,1.0,1.0,1.0,1.0,0.2361,0.2361,2.0,0,0.11,4.54
289,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2349,0.2349,5.0,0,0.11,4.54
290,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2337,0.2337,5.0,0,0.11,4.54
291,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2326,0.2326,5.0,0,0.1,4.53
292,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2314,0.2314,5.0,0,0.1,4.53
293,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2302,0.2302,5.0,0,0.1,4.56
294,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2291,0.2291,5.0,0,0.1,4.56
295,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2279,0.2279,5.0,0,0.1,4.56
296,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2268,0.2268,5.0,0,0.09,4.55
297,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2257,0.2257,5.0,0,0.09,4.58
298,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2245,0.2245,5.0,0,0.09,4.58
299,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2234,0.2234,5.0,0,0.09,4.58
300,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2223,0.2223,5.0,0,0.08,4.57
301,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2212,0.2212,5.0,0,0.08,4.6
302,0.8,2,D,D,1.0,1.0,1.0,1.0,0.2201,0.2201,2.0,0,0.08,4.57
303,0.8,2,C,D,0.0,5.0,1.0,4.0,0.219,0.219,5.0,0,0.07,4.56
304,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2179,0.2179,5.0,0,0.07,4.56
305,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2168,0.2168,5.0,0,0.07,4.56
306,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2157,0.2157,5.0,0,0.07,4.56
307,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2146,0.2146,5.0,0,0.07,4.56
308,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2136,0.2136,5.0,0,0.07,4.56
309,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2125,0.2125,5.0,0,0.07,4.56
310,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2114,0.2114,5.0,0,0.07,4.56
311,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2104,0.2104,5.0,0,0.07,4.56
312,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2093,0.2093,5.0,0,0.07,4.56
313,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2083,0.2083,5.0,0,0.07,4.56
314,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2072,0.2072,5.0,0,0.07,4.56
315,0.8,2,D,D,1.0,1.0,1.0,1.0,0.2062,0.2062,2.0,0,0.07,4.53
316,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2052,0.2052,5.0,0,0.07,4.53
317,0.8,2,C,C,3.0,3.0,3.0,3.0,0.2041,0.2041,6.0,1,0.08,4.57
318,0.8,2,D,D,1.0,1.0,1.0,1.0,0.2031,0.2031,2.0,0,0.08,4.54
319,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2021,0.2021,5.0,0,0.08,4.54
320,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2011,0.2011,5.0,0,0.07,4.53
321,0.8,2,C,D,0.0,5.0,1.0,4.0,0.2001,0.2001,5.0,0,0.07,4.53
322,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1991,0.1991,5.0,0,0.07,4.56
323,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1981,0.1981,5.0,0,0.07,4.56
324,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1971,0.1971,5.0,0,0.07,4.56
325,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1961,0.1961,5.0,0,0.07,4.56
326,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1951,0.1951,5.0,0,0.07,4.56
327,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1942,0.1942,5.0,0,0.07,4.56
328,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1932,0.1932,5.0,0,0.07,4.56
329,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1922,0.1922,5.0,0,0.07,4.56
330,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1913,0.1913,5.0,0,0.06,4.55
331,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1903,0.1903,5.0,0,0.06,4.55
332,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1893,0.1893,2.0,0,0.06,4.55
333,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1884,0.1884,5.0,0,0.05,4.54
334,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1875,0.1875,2.0,0,0.05,4.54
335,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1865,0.1865,5.0,0,0.04,4.53
336,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1856,0.1856,5.0,0,0.04,4.56
337,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1847,0.1847,5.0,0,0.04,4.56
338,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1837,0.1837,5.0,0,0.04,4.59
339,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1828,0.1828,5.0,0,0.04,4.59
340,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1819,0.1819,5.0,0,0.04,4.59
341,0.8,2,C,D,0.0,5.0,1.0,4.0,0.181,0.181,5.0,0,0.04,4.59
342,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1801,0.1801,5.0,0,0.04,4.62
343,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1792,0.1792,5.0,0,0.04,4.62
344,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1783,0.1783,6.0,1,0.05,4.63
345,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1774,0.1774,2.0,0,0.05,4.6
346,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1765,0.1765,5.0,0,0.05,4.6
347,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1756,0.1756,5.0,0,0.04,4.59
348,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1748,0.1748,5.0,0,0.04,4.62
349,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1739,0.1739,5.0,0,0.04,4.62
350,0.8,2,C,D,0.0,5.0,1.0,4.0,0.173,0.173,5.0,0,0.04,4.62
351,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1721,0.1721,5.0,0,0.04,4.65
352,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1713,0.1713,5.0,0,0.04,4.68
353,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1704,0.1704,5.0,0,0.04,4.71
354,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1696,0.1696,6.0,1,0.05,4.72
355,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1687,0.1687,2.0,0,0.05,4.69
356,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1679,0.1679,5.0,0,0.05,4.69
357,0.8,2,C,D,0.0,5.0,1.0,4.0,0.167,0.167,5.0,0,0.05,4.69
358,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1662,0.1662,5.0,0,0.05,4.69
359,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1654,0.1654,5.0,0,0.05,4.69
360,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1646,0.1646,5.0,0,0.05,4.69
361,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1637,0.1637,5.0,0,0.04,4.68
362,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1629,0.1629,5.0,0,0.04,4.71
363,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1621,0.1621,5.0,0,0.04,4.71
364,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1613,0.1613,5.0,0,0.04,4.71
365,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1605,0.1605,6.0,1,0.05,4.72
366,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1597,0.1597,2.0,0,0.04,4.68
367,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1589,0.1589,5.0,0,0.04,4.71
368,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1581,0.1581,5.0,0,0.04,4.71
369,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1573,0.1573,5.0,0,0.04,4.71
370,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1565,0.1565,5.0,0,0.04,4.71
371,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1557,0.1557,5.0,0,0.04,4.71
372,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1549,0.1549,5.0,0,0.04,4.71
373,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1542,0.1542,5.0,0,0.04,4.71
374,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1534,0.1534,5.0,0,0.04,4.71
375,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1526,0.1526,6.0,1,0.05,4.72
376,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1519,0.1519,2.0,0,0.05,4.69
377,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1511,0.1511,5.0,0,0.05,4.72
378,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1504,0.1504,5.0,0,0.05,4.72
379,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1496,0.1496,5.0,0,0.05,4.72
380,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1489,0.1489,5.0,0,0.05,4.72
381,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1481,0.1481,5.0,0,0.05,4.72
382,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1474,0.1474,5.0,0,0.05,4.72
383,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1466,0.1466,5.0,0,0.05,4.75
384,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1459,0.1459,5.0,0,0.05,4.75
385,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1452,0.1452,5.0,0,0.05,4.75
386,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1444,0.1444,5.0,0,0.05,4.75
387,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1437,0.1437,5.0,0,0.05,4.75
388,0.8,2,C,D,0.0,5.0,1.0,4.0,0.143,0.143,5.0,0,0.05,4.78
389,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1423,0.1423,5.0,0,0.05,4.78
390,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1416,0.1416,5.0,0,0.05,4.78
391,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1409,0.1409,5.0,0,0.05,4.78
392,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1402,0.1402,5.0,0,0.05,4.78
393,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1395,0.1395,5.0,0,0.05,4.78
394,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1388,0.1388,5.0,0,0.05,4.78
395,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1381,0.1381,5.0,0,0.05,4.78
396,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1374,0.1374,5.0,0,0.05,4.78
397,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1367,0.1367,5.0,0,0.05,4.78
398,0.8,2,C,D,0.0,5.0,1.0,4.0,0.136,0.136,5.0,0,0.05,4.78
399,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1353,0.1353,5.0,0,0.05,4.78
400,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1347,0.1347,5.0,0,0.05,4.78
401,0.8,2,C,D,0.0,5.0,1.0,4.0,0.134,0.134,5.0,0,0.05,4.78
402,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1333,0.1333,5.0,0,0.05,4.81
403,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1326,0.1326,5.0,0,0.05,4.81
404,0.8,2,C,D,0.0,5.0,1.0,4.0,0.132,0.132,5.0,0,0.05,4.81
405,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1313,0.1313,5.0,0,0.05,4.81
406,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1307,0.1307,5.0,0,0.05,4.81
407,0.8,2,C,D,0.0,5.0,1.0,4.0,0.13,0.13,5.0,0,0.05,4.81
408,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1294,0.1294,5.0,0,0.05,4.81
409,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1287,0.1287,5.0,0,0.05,4.81
410,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1281,0.1281,5.0,0,0.05,4.81
411,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1274,0.1274,6.0,1,0.06,4.82
412,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1268,0.1268,2.0,0,0.06,4.79
413,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1262,0.1262,5.0,0,0.06,4.79
414,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1255,0.1255,5.0,0,0.06,4.79
415,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1249,0.1249,5.0,0,0.06,4.82
416,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1243,0.1243,6.0,1,0.07,4.83
417,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1237,0.1237,2.0,0,0.06,4.79
418,0.8,2,D,D,1.0,1.0,1.0,1.0,0.123,0.123,2.0,0,0.06,4.79
419,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1224,0.1224,5.0,0,0.06,4.79
420,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1218,0.1218,5.0,0,0.06,4.79
421,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1212,0.1212,2.0,0,0.06,4.76
422,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1206,0.1206,5.0,0,0.06,4.76
423,0.8,2,C,D,0.0,5.0,1.0,4.0,0.12,0.12,5.0,0,0.06,4.76
424,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1194,0.1194,5.0,0,0.06,4.76
425,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1188,0.1188,5.0,0,0.06,4.76
426,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1182,0.1182,5.0,0,0.06,4.76
427,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1176,0.1176,5.0,0,0.06,4.76
428,0.8,2,C,D,0.0,5.0,1.0,4.0,0.117,0.117,5.0,0,0.06,4.76
429,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1164,0.1164,5.0,0,0.06,4.76
430,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1159,0.1159,6.0,1,0.07,4.77
431,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1153,0.1153,2.0,0,0.07,4.74
432,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1147,0.1147,5.0,0,0.07,4.77
433,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1141,0.1141,5.0,0,0.07,4.77
434,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1136,0.1136,5.0,0,0.07,4.8
435,0.8,2,C,C,3.0,3.0,3.0,3.0,0.113,0.113,6.0,1,0.08,4.81
436,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1124,0.1124,2.0,0,0.08,4.78
437,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1119,0.1119,5.0,0,0.08,4.78
438,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1113,0.1113,5.0,0,0.08,4.78
439,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1107,0.1107,5.0,0,0.08,4.78
440,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1102,0.1102,5.0,0,0.08,4.78
441,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1096,0.1096,5.0,0,0.08,4.78
442,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1091,0.1091,5.0,0,0.08,4.78
443,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1085,0.1085,5.0,0,0.08,4.78
444,0.8,2,C,D,0.0,5.0,1.0,4.0,0.108,0.108,5.0,0,0.07,4.77
445,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1075,0.1075,5.0,0,0.07,4.8
446,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1069,0.1069,2.0,0,0.07,4.77
447,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1064,0.1064,5.0,0,0.07,4.77
448,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1059,0.1059,5.0,0,0.07,4.77
449,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1053,0.1053,5.0,0,0.07,4.77
450,0.8,2,C,C,3.0,3.0,3.0,3.0,0.1048,0.1048,6.0,1,0.08,4.78
451,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1043,0.1043,2.0,0,0.08,4.75
452,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1038,0.1038,5.0,0,0.08,4.75
453,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1032,0.1032,5.0,0,0.08,4.75
454,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1027,0.1027,5.0,0,0.07,4.74
455,0.8,2,D,D,1.0,1.0,1.0,1.0,0.1022,0.1022,2.0,0,0.07,4.74
456,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1017,0.1017,5.0,0,0.07,4.74
457,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1012,0.1012,5.0,0,0.07,4.74
458,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1007,0.1007,5.0,0,0.07,4.74
459,0.8,2,C,D,0.0,5.0,1.0,4.0,0.1002,0.1002,5.0,0,0.07,4.74
460,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0997,0.0997,5.0,0,0.07,4.74
461,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0992,0.0992,5.0,0,0.07,4.74
462,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0987,0.0987,5.0,0,0.07,4.74
463,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0982,0.0982,5.0,0,0.07,4.74
464,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0977,0.0977,5.0,0,0.07,4.74
465,0.8,2,D,C,5.0,0.0,4.0,1.0,0.0972,0.0972,5.0,0,0.06,4.73
466,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0967,0.0967,2.0,0,0.06,4.73
467,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0962,0.0962,5.0,0,0.06,4.73
468,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0958,0.0958,5.0,0,0.06,4.73
469,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0953,0.0953,5.0,0,0.06,4.73
470,0.8,2,C,C,3.0,3.0,3.0,3.0,0.0948,0.0948,6.0,1,0.07,4.74
471,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0943,0.0943,2.0,0,0.07,4.71
472,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0939,0.0939,5.0,0,0.07,4.71
473,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0934,0.0934,5.0,0,0.07,4.71
474,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0929,0.0929,5.0,0,0.07,4.71
475,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0925,0.0925,5.0,0,0.06,4.7
476,0.8,2,C,D,0.0,5.0,1.0,4.0,0.092,0.092,5.0,0,0.06,4.73
477,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0915,0.0915,5.0,0,0.06,4.73
478,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0911,0.0911,5.0,0,0.06,4.73
479,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0906,0.0906,5.0,0,0.06,4.73
480,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0902,0.0902,2.0,0,0.06,4.7
481,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0897,0.0897,5.0,0,0.06,4.7
482,0.8,2,C,C,3.0,3.0,3.0,3.0,0.0893,0.0893,6.0,1,0.07,4.71
483,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0888,0.0888,2.0,0,0.07,4.68
484,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0884,0.0884,5.0,0,0.07,4.68
485,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0879,0.0879,5.0,0,0.07,4.68
486,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0875,0.0875,5.0,0,0.07,4.68
487,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0871,0.0871,5.0,0,0.07,4.68
488,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0866,0.0866,5.0,0,0.07,4.68
489,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0862,0.0862,5.0,0,0.07,4.68
490,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0858,0.0858,5.0,0,0.07,4.68
491,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0853,0.0853,5.0,0,0.07,4.68
492,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0849,0.0849,5.0,0,0.07,4.68
493,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0845,0.0845,5.0,0,0.07,4.68
494,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0841,0.0841,5.0,0,0.07,4.68
495,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0836,0.0836,5.0,0,0.07,4.68
496,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0832,0.0832,5.0,0,0.07,4.68
497,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0828,0.0828,5.0,0,0.07,4.68
498,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0824,0.0824,5.0,0,0.07,4.68
499,0.8,2,C,D,0.0,5.0,1.0,4.0,0.082,0.082,5.0,0,0.07,4.68
500,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0816,0.0816,2.0,0,0.07,4.65
501,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0812,0.0812,5.0,0,0.07,4.65
502,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0808,0.0808,5.0,0,0.07,4.65
503,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0804,0.0804,5.0,0,0.07,4.65
504,0.8,2,C,D,0.0,5.0,1.0,4.0,0.08,0.08,5.0,0,0.07,4.65
505,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0796,0.0796,2.0,0,0.07,4.62
506,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0792,0.0792,5.0,0,0.07,4.62
507,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0788,0.0788,5.0,0,0.07,4.62
508,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0784,0.0784,5.0,0,0.07,4.62
509,0.8,2,C,D,0.0,5.0,1.0,4.0,0.078,0.078,5.0,0,0.07,4.62
510,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0776,0.0776,2.0,0,0.07,4.59
511,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0772,0.0772,5.0,0,0.06,4.58
512,0.8,2,C,C,3.0,3.0,3.0,3.0,0.0768,0.0768,6.0,1,0.07,4.62
513,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0764,0.0764,5.0,0,0.07,4.62
514,0.8,2,C,D,0.0,5.0,1.0,4.0,0.076,0.076,5.0,0,0.07,4.62
515,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0757,0.0757,5.0,0,0.07,4.62
516,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0753,0.0753,5.0,0,0.06,4.61
517,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0749,0.0749,5.0,0,0.06,4.64
518,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0745,0.0745,5.0,0,0.06,4.67
519,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0742,0.0742,5.0,0,0.06,4.67
520,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0738,0.0738,5.0,0,0.06,4.67
521,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0734,0.0734,5.0,0,0.06,4.7
522,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0731,0.0731,5.0,0,0.06,4.7
523,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0727,0.0727,5.0,0,0.06,4.7
524,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0723,0.0723,5.0,0,0.06,4.7
525,0.8,2,C,D,0.0,5.0,1.0,4.0,0.072,0.072,5.0,0,0.06,4.7
526,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0716,0.0716,5.0,0,0.06,4.7
527,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0712,0.0712,5.0,0,0.06,4.7
528,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0709,0.0709,5.0,0,0.06,4.7
529,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0705,0.0705,5.0,0,0.06,4.7
530,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0702,0.0702,5.0,0,0.05,4.69
531,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0698,0.0698,5.0,0,0.05,4.72
532,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0695,0.0695,5.0,0,0.05,4.72
533,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0691,0.0691,2.0,0,0.05,4.69
534,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0688,0.0688,5.0,0,0.05,4.69
535,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0684,0.0684,5.0,0,0.04,4.68
536,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0681,0.0681,5.0,0,0.04,4.71
537,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0678,0.0678,5.0,0,0.04,4.71
538,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0674,0.0674,5.0,0,0.04,4.71
539,0.8,2,D,D,1.0,1.0,1.0,1.0,0.0671,0.0671,2.0,0,0.04,4.68
540,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0668,0.0668,5.0,0,0.04,4.68
541,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0664,0.0664,5.0,0,0.04,4.68
542,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0661,0.0661,5.0,0,0.04,4.68
543,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0658,0.0658,5.0,0,0.04,4.68
544,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0654,0.0654,5.0,0,0.04,4.68
545,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0651,0.0651,5.0,0,0.04,4.68
546,0.8,2,C,D,0.0,5.0,1.0,4.0,0.0648,0.0648,5.0,0,0.04,4.71
