episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
166,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.4351,0.4351,0.4351,0.4351,7.0,0,0.07,8.5267
167,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.433,0.433,0.433,0.433,9.3333,0,0.07,8.55
168,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.4308,0.4308,0.4308,0.4308,7.0,0,0.07,8.55
169,0.5,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.4286,0.4286,0.4286,0.4286,9.3333,0,0.07,8.5333
170,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.4265,0.4265,0.4265,0.4265,7.0,0,0.07,8.51
171,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.4244,0.4244,0.4244,0.4244,11.0,0,0.07,8.5267
172,0.5,4,D,C,C,C,5.0,2.0,2.0,2.0,3.5,2.5,2.5,2.5,0.4223,0.4223,0.4223,0.4223,11.0,0,0.07,8.5267
173,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.4201,0.4201,0.4201,0.4201,11.0,0,0.07,8.5267
174,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.418,0.418,0.418,0.418,7.0,0,0.07,8.5033
175,0.5,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.4159,0.4159,0.4159,0.4159,7.0,0,0.07,8.5033
176,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.4139,0.4139,0.4139,0.4139,9.3333,0,0.07,8.4867
177,0.5,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.4118,0.4118,0.4118,0.4118,7.0,0,0.07,8.4633
178,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.4097,0.4097,0.4097,0.4097,11.0,0,0.07,8.48
179,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.4077,0.4077,0.4077,0.4077,9.3333,0,0.07,8.48
180,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.4057,0.4057,0.4057,0.4057,7.0,0,0.07,8.4567
181,0.5,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.4036,0.4036,0.4036,0.4036,7.0,0,0.07,8.4567
182,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.4016,0.4016,0.4016,0.4016,7.0,0,0.07,8.4333
183,0.5,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.3996,0.3996,0.3996,0.3996,7.0,0,0.07,8.41
184,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3976,0.3976,0.3976,0.3976,9.3333,0,0.07,8.3933
185,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3956,0.3956,0.3956,0.3956,7.0,0,0.07,8.3533
186,0.5,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.3936,0.3936,0.3936,0.3936,9.3333,0,0.06,8.3267
187,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.3917,0.3917,0.3917,0.3917,11.0,0,0.06,8.3433
188,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3897,0.3897,0.3897,0.3897,9.3333,0,0.06,8.3433
189,0.5,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.3878,0.3878,0.3878,0.3878,9.3333,0,0.06,8.3967
190,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.3858,0.3858,0.3858,0.3858,11.0,0,0.06,8.4133
191,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.3839,0.3839,0.3839,0.3839,9.3333,0,0.06,8.4133
192,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.382,0.382,0.382,0.382,9.3333,0,0.06,8.4367
193,0.5,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.3801,0.3801,0.3801,0.3801,7.0,0,0.06,8.4367
194,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3782,0.3782,0.3782,0.3782,9.3333,0,0.06,8.42
195,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3763,0.3763,0.3763,0.3763,7.0,0,0.06,8.45
196,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.3744,0.3744,0.3744,0.3744,11.0,0,0.06,8.52
197,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3725,0.3725,0.3725,0.3725,4.0,0,0.06,8.4667
198,0.5,4,D,C,C,C,5.0,2.0,2.0,2.0,3.5,2.5,2.5,2.5,0.3707,0.3707,0.3707,0.3707,11.0,0,0.06,8.5067
199,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.3688,0.3688,0.3688,0.3688,11.0,0,0.05,8.4967
200,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.367,0.367,0.367,0.367,9.3333,0,0.05,8.4967
201,0.5,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.3651,0.3651,0.3651,0.3651,9.3333,0,0.05,8.4967
202,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.3633,0.3633,0.3633,0.3633,11.0,0,0.05,8.5367
203,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.3615,0.3615,0.3615,0.3615,11.0,0,0.05,8.5533
204,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.3597,0.3597,0.3597,0.3597,9.3333,0,0.05,8.5533
205,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.3579,0.3579,0.3579,0.3579,9.3333,0,0.05,8.6067
206,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.3561,0.3561,0.3561,0.3561,11.0,0,0.05,8.6233
207,0.5,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3543,0.3543,0.3543,0.3543,12.0,1,0.06,8.6733
208,0.5,4,D,C,C,C,5.0,2.0,2.0,2.0,3.5,2.5,2.5,2.5,0.3525,0.3525,0.3525,0.3525,11.0,0,0.06,8.7133
209,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.3508,0.3508,0.3508,0.3508,11.0,0,0.06,8.7533
210,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.349,0.349,0.349,0.349,7.0,0,0.06,8.7533
211,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3473,0.3473,0.3473,0.3473,9.3333,0,0.06,8.7767
212,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3455,0.3455,0.3455,0.3455,9.3333,0,0.06,8.7767
213,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3438,0.3438,0.3438,0.3438,7.0,0,0.06,8.7533
214,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.3421,0.3421,0.3421,0.3421,11.0,0,0.06,8.7533
215,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3404,0.3404,0.3404,0.3404,9.3333,0,0.06,8.7767
216,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3387,0.3387,0.3387,0.3387,7.0,0,0.06,8.7533
217,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337,0.337,0.337,0.337,4.0,0,0.06,8.7233
218,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3353,0.3353,0.3353,0.3353,7.0,0,0.06,8.7
219,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3336,0.3336,0.3336,0.3336,9.3333,0,0.06,8.7233
220,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.332,0.332,0.332,0.332,9.3333,0,0.05,8.6967
221,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.3303,0.3303,0.3303,0.3303,9.3333,0,0.05,8.72
222,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3286,0.3286,0.3286,0.3286,7.0,0,0.05,8.68
223,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.327,0.327,0.327,0.327,9.3333,0,0.05,8.68
224,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3254,0.3254,0.3254,0.3254,7.0,0,0.05,8.68
225,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.3237,0.3237,0.3237,0.3237,11.0,0,0.05,8.72
226,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.3221,0.3221,0.3221,0.3221,11.0,0,0.05,8.7367
227,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3205,0.3205,0.3205,0.3205,4.0,0,0.05,8.7067
228,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.3189,0.3189,0.3189,0.3189,9.3333,0,0.05,8.7067
229,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3173,0.3173,0.3173,0.3173,4.0,0,0.05,8.6533
230,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.3157,0.3157,0.3157,0.3157,7.0,0,0.05,8.63
231,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.3141,0.3141,0.3141,0.3141,9.3333,0,0.05,8.6133
232,0.5,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.3126,0.3126,0.3126,0.3126,7.0,0,0.05,8.5733
233,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.311,0.311,0.311,0.311,9.3333,0,0.04,8.5467
234,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.3095,0.3095,0.3095,0.3095,7.0,0,0.04,8.5233
235,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.3079,0.3079,0.3079,0.3079,11.0,0,0.04,8.5633
236,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3064,0.3064,0.3064,0.3064,4.0,0,0.04,8.51
237,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.3048,0.3048,0.3048,0.3048,7.0,0,0.03,8.46
238,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.3033,0.3033,0.3033,0.3033,7.0,0,0.03,8.46
239,0.5,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.3018,0.3018,0.3018,0.3018,7.0,0,0.03,8.4367
240,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.3003,0.3003,0.3003,0.3003,9.3333,0,0.03,8.46
241,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2988,0.2988,0.2988,0.2988,7.0,0,0.03,8.4367
242,0.5,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.2973,0.2973,0.2973,0.2973,7.0,0,0.03,8.4367
243,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.2958,0.2958,0.2958,0.2958,9.3333,0,0.03,8.46
244,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2943,0.2943,0.2943,0.2943,7.0,0,0.03,8.46
245,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2929,0.2929,0.2929,0.2929,9.3333,0,0.03,8.4433
246,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2914,0.2914,0.2914,0.2914,7.0,0,0.02,8.3933
247,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.2899,0.2899,0.2899,0.2899,11.0,0,0.02,8.4633
248,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2885,0.2885,0.2885,0.2885,4.0,0,0.02,8.4333
249,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.287,0.287,0.287,0.287,7.0,0,0.02,8.3933
250,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2856,0.2856,0.2856,0.2856,7.0,0,0.02,8.3933
251,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.2842,0.2842,0.2842,0.2842,9.3333,0,0.02,8.3933
252,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2828,0.2828,0.2828,0.2828,4.0,0,0.02,8.34
253,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2813,0.2813,0.2813,0.2813,7.0,0,0.02,8.37
254,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.2799,0.2799,0.2799,0.2799,9.3333,0,0.02,8.37
255,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2785,0.2785,0.2785,0.2785,4.0,0,0.02,8.3
256,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2771,0.2771,0.2771,0.2771,4.0,0,0.02,8.27
257,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2758,0.2758,0.2758,0.2758,7.0,0,0.02,8.2467
258,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.2744,0.2744,0.2744,0.2744,11.0,0,0.02,8.2633
259,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.273,0.273,0.273,0.273,9.3333,0,0.02,8.2867
260,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2716,0.2716,0.2716,0.2716,7.0,0,0.01,8.2367
261,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.2703,0.2703,0.2703,0.2703,11.0,0,0.01,8.2767
262,0.5,4,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.2689,0.2689,0.2689,0.2689,11.0,0,0.01,8.2933
263,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.2676,0.2676,0.2676,0.2676,11.0,0,0.01,8.3633
264,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2663,0.2663,0.2663,0.2663,9.3333,0,0.01,8.4167
265,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2649,0.2649,0.2649,0.2649,7.0,0,0.01,8.4467
266,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.2636,0.2636,0.2636,0.2636,9.3333,0,0.01,8.47
267,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2623,0.2623,0.2623,0.2623,7.0,0,0.01,8.4467
268,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.261,0.261,0.261,0.261,9.3333,0,0.01,8.47
269,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2597,0.2597,0.2597,0.2597,7.0,0,0.01,8.4467
270,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2584,0.2584,0.2584,0.2584,9.3333,0,0.01,8.47
271,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2571,0.2571,0.2571,0.2571,7.0,0,0.01,8.43
272,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2558,0.2558,0.2558,0.2558,9.3333,0,0.01,8.4133
273,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2545,0.2545,0.2545,0.2545,7.0,0,0.01,8.3733
274,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2532,0.2532,0.2532,0.2532,9.3333,0,0.01,8.3967
275,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.252,0.252,0.252,0.252,7.0,0,0.01,8.3967
276,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2507,0.2507,0.2507,0.2507,9.3333,0,0.01,8.3967
277,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2495,0.2495,0.2495,0.2495,4.0,0,0.01,8.3667
278,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2482,0.2482,0.2482,0.2482,7.0,0,0.01,8.3267
279,0.5,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.247,0.247,0.247,0.247,9.3333,0,0.01,8.3267
280,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2457,0.2457,0.2457,0.2457,4.0,0,0.01,8.2967
281,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2445,0.2445,0.2445,0.2445,7.0,0,0.01,8.2967
282,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.2433,0.2433,0.2433,0.2433,9.3333,0,0.01,8.32
283,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2421,0.2421,0.2421,0.2421,4.0,0,0.01,8.29
284,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2409,0.2409,0.2409,0.2409,7.0,0,0.01,8.2667
285,0.5,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.2397,0.2397,0.2397,0.2397,7.0,0,0.01,8.2667
286,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2385,0.2385,0.2385,0.2385,9.3333,0,0.01,8.2667
287,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2373,0.2373,0.2373,0.2373,9.3333,0,0.01,8.25
288,0.5,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.2361,0.2361,0.2361,0.2361,7.0,0,0.01,8.2267
289,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2349,0.2349,0.2349,0.2349,7.0,0,0.01,8.2033
290,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2337,0.2337,0.2337,0.2337,9.3333,0,0.01,8.1867
291,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2326,0.2326,0.2326,0.2326,7.0,0,0.01,8.1633
292,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2314,0.2314,0.2314,0.2314,7.0,0,0.01,8.14
293,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2302,0.2302,0.2302,0.2302,9.3333,0,0.01,8.1633
294,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2291,0.2291,0.2291,0.2291,7.0,0,0.01,8.14
295,0.5,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.2279,0.2279,0.2279,0.2279,9.3333,0,0.01,8.1633
296,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.2268,0.2268,0.2268,0.2268,11.0,0,0.01,8.1633
297,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2257,0.2257,0.2257,0.2257,4.0,0,0.01,8.1633
298,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2245,0.2245,0.2245,0.2245,7.0,0,0.01,8.1233
299,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.2234,0.2234,0.2234,0.2234,9.3333,0,0.01,8.1067
300,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2223,0.2223,0.2223,0.2223,4.0,0,0.01,8.0533
301,0.5,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.2212,0.2212,0.2212,0.2212,9.3333,0,0.01,8.0533
302,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2201,0.2201,0.2201,0.2201,4.0,0,0.01,7.9833
303,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.219,0.219,0.219,0.219,7.0,0,0.01,7.9433
304,0.5,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.2179,0.2179,0.2179,0.2179,9.3333,0,0.01,7.9433
305,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2168,0.2168,0.2168,0.2168,4.0,0,0.01,7.89
306,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.2157,0.2157,0.2157,0.2157,9.3333,0,0.01,7.8733
307,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2146,0.2146,0.2146,0.2146,7.0,0,0.0,7.8233
308,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2136,0.2136,0.2136,0.2136,9.3333,0,0.0,7.8067
309,0.5,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.2125,0.2125,0.2125,0.2125,9.3333,0,0.0,7.79
310,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.2114,0.2114,0.2114,0.2114,11.0,0,0.0,7.83
311,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2104,0.2104,0.2104,0.2104,7.0,0,0.0,7.8067
312,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2093,0.2093,0.2093,0.2093,9.3333,0,0.0,7.8067
313,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2083,0.2083,0.2083,0.2083,7.0,0,0.0,7.8067
314,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2072,0.2072,0.2072,0.2072,9.3333,0,0.0,7.79
315,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2062,0.2062,0.2062,0.2062,4.0,0,0.0,7.7367
316,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.2052,0.2052,0.2052,0.2052,7.0,0,0.0,7.7367
317,0.5,4,D,C,C,C,5.0,2.0,2.0,2.0,3.5,2.5,2.5,2.5,0.2041,0.2041,0.2041,0.2041,11.0,0,0.0,7.8067
318,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.2031,0.2031,0.2031,0.2031,11.0,0,0.0,7.8467
319,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2021,0.2021,0.2021,0.2021,7.0,0,0.0,7.8233
320,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.2011,0.2011,0.2011,0.2011,9.3333,0,0.0,7.8233
321,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.2001,0.2001,0.2001,0.2001,7.0,0,0.0,7.8
322,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.1991,0.1991,0.1991,0.1991,9.3333,0,0.0,7.8233
323,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.1981,0.1981,0.1981,0.1981,7.0,0,0.0,7.8
