episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
167,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.433,0.433,0.433,0.433,9.3333,0,0.1,9.4867
168,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.4308,0.4308,0.4308,0.4308,9.3333,0,0.1,9.51
169,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.4286,0.4286,0.4286,0.4286,9.3333,0,0.1,9.4933
170,0.2,4,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.4265,0.4265,0.4265,0.4265,9.3333,0,0.1,9.4933
171,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.4244,0.4244,0.4244,0.4244,11.0,0,0.1,9.4933
172,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.4223,0.4223,0.4223,0.4223,11.0,0,0.1,9.4933
173,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.4201,0.4201,0.4201,0.4201,12.0,1,0.11,9.5033
174,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.418,0.418,0.418,0.418,9.3333,0,0.11,9.5033
175,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.4159,0.4159,0.4159,0.4159,11.0,0,0.11,9.5433
176,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.4139,0.4139,0.4139,0.4139,11.0,0,0.11,9.5433
177,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.4118,0.4118,0.4118,0.4118,9.3333,0,0.11,9.5433
178,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.4097,0.4097,0.4097,0.4097,7.0,0,0.11,9.5033
179,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.4077,0.4077,0.4077,0.4077,9.3333,0,0.11,9.4867
180,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.4057,0.4057,0.4057,0.4057,7.0,0,0.1,9.4367
181,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.4036,0.4036,0.4036,0.4036,9.3333,0,0.1,9.4367
182,0.2,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.4016,0.4016,0.4016,0.4016,7.0,0,0.1,9.4133
183,0.2,4,D,D,C,C,3.6667,3.6667,1.0,1.0,2.2444,2.2444,2.4222,2.4222,0.3996,0.3996,0.3996,0.3996,9.3333,0,0.1,9.3967
184,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.3976,0.3976,0.3976,0.3976,11.0,0,0.1,9.4133
185,0.2,4,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.3956,0.3956,0.3956,0.3956,9.3333,0,0.09,9.3867
186,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.3936,0.3936,0.3936,0.3936,9.3333,0,0.09,9.37
187,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3917,0.3917,0.3917,0.3917,11.0,0,0.09,9.41
188,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.3897,0.3897,0.3897,0.3897,11.0,0,0.09,9.45
189,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3878,0.3878,0.3878,0.3878,11.0,0,0.09,9.49
190,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3858,0.3858,0.3858,0.3858,9.3333,0,0.09,9.5133
191,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3839,0.3839,0.3839,0.3839,11.0,0,0.09,9.53
192,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.382,0.382,0.382,0.382,9.3333,0,0.09,9.53
193,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.3801,0.3801,0.3801,0.3801,9.3333,0,0.09,9.5533
194,0.2,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.7111,1.7111,1.7111,1.8667,0.3782,0.3782,0.3782,0.3782,7.0,0,0.09,9.5133
195,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.3763,0.3763,0.3763,0.3763,7.0,0,0.09,9.5133
196,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.3744,0.3744,0.3744,0.3744,11.0,0,0.09,9.5533
197,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3725,0.3725,0.3725,0.3725,9.3333,0,0.09,9.5533
198,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3707,0.3707,0.3707,0.3707,12.0,1,0.1,9.6033
199,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3688,0.3688,0.3688,0.3688,9.3333,0,0.09,9.5767
200,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.367,0.367,0.367,0.367,11.0,0,0.09,9.6467
201,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3651,0.3651,0.3651,0.3651,11.0,0,0.09,9.6467
202,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3633,0.3633,0.3633,0.3633,9.3333,0,0.09,9.6467
203,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3615,0.3615,0.3615,0.3615,12.0,1,0.1,9.6567
204,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3597,0.3597,0.3597,0.3597,11.0,0,0.1,9.6733
205,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3579,0.3579,0.3579,0.3579,11.0,0,0.1,9.7133
206,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3561,0.3561,0.3561,0.3561,12.0,1,0.11,9.74
207,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3543,0.3543,0.3543,0.3543,9.3333,0,0.11,9.7633
208,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3525,0.3525,0.3525,0.3525,12.0,1,0.12,9.79
209,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3508,0.3508,0.3508,0.3508,9.3333,0,0.12,9.79
210,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.349,0.349,0.349,0.349,12.0,1,0.13,9.8167
211,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3473,0.3473,0.3473,0.3473,9.3333,0,0.13,9.8167
212,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3455,0.3455,0.3455,0.3455,12.0,1,0.13,9.8167
213,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3438,0.3438,0.3438,0.3438,9.3333,0,0.13,9.8167
214,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3421,0.3421,0.3421,0.3421,12.0,1,0.13,9.8167
215,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3404,0.3404,0.3404,0.3404,9.3333,0,0.13,9.84
216,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3387,0.3387,0.3387,0.3387,12.0,1,0.14,9.85
217,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.337,0.337,0.337,0.337,7.0,0,0.14,9.8267
218,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.3353,0.3353,0.3353,0.3353,11.0,0,0.14,9.8433
219,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.3336,0.3336,0.3336,0.3336,11.0,0,0.14,9.86
220,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.332,0.332,0.332,0.332,11.0,0,0.13,9.85
221,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3303,0.3303,0.3303,0.3303,9.3333,0,0.13,9.85
222,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3286,0.3286,0.3286,0.3286,11.0,0,0.13,9.85
223,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.327,0.327,0.327,0.327,7.0,0,0.13,9.81
224,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.3254,0.3254,0.3254,0.3254,11.0,0,0.13,9.8267
225,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3237,0.3237,0.3237,0.3237,11.0,0,0.13,9.8433
226,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3221,0.3221,0.3221,0.3221,9.3333,0,0.13,9.8433
227,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3205,0.3205,0.3205,0.3205,9.3333,0,0.13,9.8433
228,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.3189,0.3189,0.3189,0.3189,11.0,0,0.13,9.86
229,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3173,0.3173,0.3173,0.3173,9.3333,0,0.13,9.86
230,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.3157,0.3157,0.3157,0.3157,9.3333,0,0.13,9.8433
231,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.3141,0.3141,0.3141,0.3141,9.3333,0,0.12,9.8167
232,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.3126,0.3126,0.3126,0.3126,11.0,0,0.12,9.8167
233,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.311,0.311,0.311,0.311,12.0,1,0.12,9.8167
234,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3095,0.3095,0.3095,0.3095,9.3333,0,0.12,9.8167
235,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3079,0.3079,0.3079,0.3079,12.0,1,0.13,9.8433
236,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.3064,0.3064,0.3064,0.3064,9.3333,0,0.13,9.8667
237,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3048,0.3048,0.3048,0.3048,12.0,1,0.13,9.8667
238,0.2,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3033,0.3033,0.3033,0.3033,4.0,0,0.13,9.8133
239,0.2,4,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.3018,0.3018,0.3018,0.3018,9.3333,0,0.13,9.7967
240,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.3003,0.3003,0.3003,0.3003,11.0,0,0.13,9.8367
241,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2988,0.2988,0.2988,0.2988,11.0,0,0.13,9.8367
242,0.2,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.2973,0.2973,0.2973,0.2973,7.0,0,0.13,9.7967
243,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.2958,0.2958,0.2958,0.2958,9.3333,0,0.13,9.82
244,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2943,0.2943,0.2943,0.2943,9.3333,0,0.13,9.82
245,0.2,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2929,0.2929,0.2929,0.2929,4.0,0,0.13,9.7667
246,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2914,0.2914,0.2914,0.2914,9.3333,0,0.12,9.74
247,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2899,0.2899,0.2899,0.2899,11.0,0,0.12,9.81
248,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2885,0.2885,0.2885,0.2885,9.3333,0,0.12,9.7933
249,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.287,0.287,0.287,0.287,11.0,0,0.12,9.7933
250,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2856,0.2856,0.2856,0.2856,9.3333,0,0.12,9.8167
251,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2842,0.2842,0.2842,0.2842,9.3333,0,0.12,9.8167
252,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.2828,0.2828,0.2828,0.2828,7.0,0,0.12,9.7767
253,0.2,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.2813,0.2813,0.2813,0.2813,7.0,0,0.12,9.7533
254,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.2799,0.2799,0.2799,0.2799,9.3333,0,0.12,9.7367
255,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2785,0.2785,0.2785,0.2785,9.3333,0,0.12,9.72
256,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.2771,0.2771,0.2771,0.2771,7.0,0,0.12,9.6967
257,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2758,0.2758,0.2758,0.2758,12.0,1,0.13,9.7067
258,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2744,0.2744,0.2744,0.2744,9.3333,0,0.13,9.69
259,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.273,0.273,0.273,0.273,12.0,1,0.14,9.7167
260,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2716,0.2716,0.2716,0.2716,9.3333,0,0.14,9.7
261,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2703,0.2703,0.2703,0.2703,11.0,0,0.14,9.74
262,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2689,0.2689,0.2689,0.2689,12.0,1,0.15,9.75
263,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2676,0.2676,0.2676,0.2676,9.3333,0,0.15,9.7733
264,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2663,0.2663,0.2663,0.2663,11.0,0,0.15,9.8133
265,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2649,0.2649,0.2649,0.2649,11.0,0,0.15,9.8533
266,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2636,0.2636,0.2636,0.2636,9.3333,0,0.15,9.8533
267,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2623,0.2623,0.2623,0.2623,11.0,0,0.15,9.87
268,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.261,0.261,0.261,0.261,9.3333,0,0.15,9.87
269,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2597,0.2597,0.2597,0.2597,9.3333,0,0.15,9.87
270,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.2584,0.2584,0.2584,0.2584,7.0,0,0.15,9.8467
271,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2571,0.2571,0.2571,0.2571,11.0,0,0.15,9.8467
272,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2558,0.2558,0.2558,0.2558,12.0,1,0.16,9.8567
273,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2545,0.2545,0.2545,0.2545,9.3333,0,0.15,9.83
274,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2532,0.2532,0.2532,0.2532,11.0,0,0.15,9.8467
275,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.252,0.252,0.252,0.252,11.0,0,0.15,9.8467
276,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2507,0.2507,0.2507,0.2507,9.3333,0,0.15,9.83
277,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2495,0.2495,0.2495,0.2495,9.3333,0,0.15,9.83
278,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2482,0.2482,0.2482,0.2482,9.3333,0,0.15,9.8533
279,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.247,0.247,0.247,0.247,9.3333,0,0.15,9.8533
280,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.2457,0.2457,0.2457,0.2457,7.0,0,0.15,9.8533
281,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2445,0.2445,0.2445,0.2445,12.0,1,0.16,9.88
282,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2433,0.2433,0.2433,0.2433,9.3333,0,0.16,9.9033
283,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.2421,0.2421,0.2421,0.2421,11.0,0,0.16,9.92
284,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.2409,0.2409,0.2409,0.2409,11.0,0,0.16,9.92
285,0.2,4,D,D,C,C,3.6667,3.6667,1.0,1.0,2.2444,2.2444,2.4222,2.4222,0.2397,0.2397,0.2397,0.2397,9.3333,0,0.16,9.92
286,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2385,0.2385,0.2385,0.2385,12.0,1,0.17,9.9467
287,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.2373,0.2373,0.2373,0.2373,11.0,0,0.17,9.9467
288,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.2361,0.2361,0.2361,0.2361,9.3333,0,0.17,9.93
289,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.2349,0.2349,0.2349,0.2349,7.0,0,0.17,9.89
290,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2337,0.2337,0.2337,0.2337,12.0,1,0.18,9.9167
291,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2326,0.2326,0.2326,0.2326,9.3333,0,0.18,9.9
292,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2314,0.2314,0.2314,0.2314,9.3333,0,0.18,9.9
293,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2302,0.2302,0.2302,0.2302,11.0,0,0.18,9.9167
294,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.2291,0.2291,0.2291,0.2291,7.0,0,0.18,9.9167
295,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2279,0.2279,0.2279,0.2279,11.0,0,0.18,9.9567
296,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2268,0.2268,0.2268,0.2268,11.0,0,0.18,9.9567
297,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2257,0.2257,0.2257,0.2257,11.0,0,0.18,9.9733
298,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2245,0.2245,0.2245,0.2245,9.3333,0,0.17,9.9467
299,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2234,0.2234,0.2234,0.2234,11.0,0,0.17,9.9633
300,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2223,0.2223,0.2223,0.2223,9.3333,0,0.17,9.9467
301,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2212,0.2212,0.2212,0.2212,12.0,1,0.18,9.9567
302,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.2201,0.2201,0.2201,0.2201,7.0,0,0.18,9.9333
303,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.219,0.219,0.219,0.219,12.0,1,0.18,9.9333
304,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2179,0.2179,0.2179,0.2179,9.3333,0,0.18,9.9167
305,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2168,0.2168,0.2168,0.2168,11.0,0,0.18,9.9167
306,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2157,0.2157,0.2157,0.2157,11.0,0,0.17,9.9067
307,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2146,0.2146,0.2146,0.2146,9.3333,0,0.17,9.9067
308,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2136,0.2136,0.2136,0.2136,11.0,0,0.16,9.8967
309,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2125,0.2125,0.2125,0.2125,9.3333,0,0.16,9.8967
310,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.2114,0.2114,0.2114,0.2114,12.0,1,0.16,9.8967
311,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.2104,0.2104,0.2104,0.2104,9.3333,0,0.16,9.8967
312,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.2093,0.2093,0.2093,0.2093,11.0,0,0.15,9.8867
313,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.2083,0.2083,0.2083,0.2083,11.0,0,0.15,9.9033
314,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2072,0.2072,0.2072,0.2072,9.3333,0,0.14,9.8767
315,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2062,0.2062,0.2062,0.2062,9.3333,0,0.14,9.8767
316,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2052,0.2052,0.2052,0.2052,9.3333,0,0.13,9.85
317,0.2,4,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.2041,0.2041,0.2041,0.2041,11.0,0,0.13,9.89
318,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.2031,0.2031,0.2031,0.2031,9.3333,0,0.13,9.8733
319,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2021,0.2021,0.2021,0.2021,9.3333,0,0.13,9.8567
320,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.2011,0.2011,0.2011,0.2011,11.0,0,0.13,9.8567
321,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.2001,0.2001,0.2001,0.2001,9.3333,0,0.13,9.8567
322,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.1991,0.1991,0.1991,0.1991,11.0,0,0.13,9.8567
323,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.1981,0.1981,0.1981,0.1981,9.3333,0,0.13,9.88
324,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.1971,0.1971,0.1971,0.1971,12.0,1,0.14,9.89
325,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.1961,0.1961,0.1961,0.1961,9.3333,0,0.14,9.8733
326,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.1951,0.1951,0.1951,0.1951,11.0,0,0.14,9.89
327,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.1942,0.1942,0.1942,0.1942,11.0,0,0.14,9.9067
