episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
157,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552,0.4552,0.4552,0.4552,0,2,0.0,1,0.8,-1.27
158,0.5,1,1,0,0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.3333,0.3333,0.4529,0.4529,0.4529,0.4529,2,2,2.0,1,0.8,-1.26
159,0.5,1,1,0,0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.3333,0.3333,0.4507,0.4507,0.4507,0.4507,2,2,2.0,1,0.8,-1.24
160,0.5,0,2,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4484,0.4484,0.4484,0.4484,4,0,-2.0,1,0.81,-1.31
161,0.5,0,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4462,0.4462,0.4462,0.4462,1,1,-2.0,1,0.82,-1.31
162,0.5,0,1,2,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.444,0.444,0.444,0.444,5,0,-2.0,0,0.81,-1.31
163,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417,0.4417,0.4417,0.4417,0,2,0.0,1,0.81,-1.29
164,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.4395,0.4395,0.4395,0.4395,2,2,2.0,1,0.81,-1.25
165,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.4373,0.4373,0.4373,0.4373,2,2,2.0,1,0.81,-1.21
166,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.4351,0.4351,0.4351,0.4351,2,2,2.0,1,0.82,-1.17
167,0.5,1,0,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.433,0.433,0.433,0.433,3,1,-2.0,1,0.82,-1.19
168,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4308,0.4308,0.4308,0.4308,4,0,-2.0,1,0.82,-1.19
169,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.4286,0.4286,0.4286,0,2,0.0,1,0.82,-1.17
170,0.5,0,0,2,0,0.0,0.0,2.0,0.0,0.3333,0.3333,1.0,0.3333,0.4265,0.4265,0.4265,0.4265,2,2,2.0,1,0.83,-1.13
171,0.5,1,2,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4244,0.4244,0.4244,0.4244,4,0,-2.0,1,0.84,-1.13
172,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4223,0.4223,0.4223,0.4223,0,2,0.0,1,0.84,-1.11
173,0.5,2,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4201,0.4201,0.4201,0.4201,3,1,-2.0,1,0.84,-1.11
174,0.5,0,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.418,0.418,0.418,0.418,2,1,-2.0,1,0.84,-1.11
175,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.4159,0.4159,0.4159,0.4159,1,2,1.0,1,0.85,-1.08
176,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139,0.4139,0.4139,0.4139,0,4,0.0,1,0.86,-1.06
177,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.4118,0.4118,0.4118,0.4118,3,3,3.0,1,0.86,-1.01
178,0.5,0,0,1,1,0.0,0.0,1.0,1.0,0.3333,0.3333,0.6667,0.6667,0.4097,0.4097,0.4097,0.4097,2,3,2.0,1,0.87,-0.97
179,0.5,0,0,1,1,0.0,0.0,1.0,1.0,0.3333,0.3333,0.6667,0.6667,0.4077,0.4077,0.4077,0.4077,2,3,2.0,1,0.87,-0.95
180,0.5,0,2,1,0,0.0,2.0,1.0,0.0,0.5,1.1667,0.8333,0.5,0.4057,0.4057,0.4057,0.4057,3,2,3.0,1,0.87,-0.9
181,0.5,2,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4036,0.4036,0.4036,0.4036,5,0,-2.0,0,0.86,-0.92
182,0.5,1,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4016,0.4016,0.4016,0.4016,3,0,-2.0,1,0.87,-0.92
183,0.5,2,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3996,0.3996,0.3996,0.3996,5,0,-2.0,0,0.86,-0.92
184,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976,0.3976,0.3976,0.3976,0,2,0.0,1,0.86,-0.9
185,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.3956,0.3956,0.3956,0.3956,1,3,1.0,1,0.86,-0.87
186,0.5,0,2,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3936,0.3936,0.3936,0.3936,4,1,-2.0,1,0.86,-0.87
187,0.5,0,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3917,0.3917,0.3917,0.3917,2,1,-2.0,1,0.86,-0.87
188,0.5,2,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3897,0.3897,0.3897,0.3897,2,1,-2.0,1,0.86,-0.87
189,0.5,0,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3878,0.3878,0.3878,0.3878,3,0,-2.0,1,0.86,-0.89
190,0.5,0,0,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3858,0.3858,0.3858,0.3858,2,0,-2.0,1,0.86,-0.93
191,0.5,0,1,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3839,0.3839,0.3839,0.3839,1,1,-2.0,1,0.87,-0.93
192,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382,0.382,0.382,0.382,0,3,0.0,1,0.87,-0.91
193,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.3801,0.3801,0.3801,0.3801,2,3,2.0,1,0.87,-0.87
194,0.5,1,2,2,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3782,0.3782,0.3782,0.3782,7,0,-2.0,0,0.86,-0.87
195,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763,0.3763,0.3763,0.3763,0,2,0.0,1,0.86,-0.85
196,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.3744,0.3744,0.3744,0.3744,1,3,1.0,1,0.86,-0.82
197,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.3725,0.3725,0.3725,0.3725,3,2,3.0,1,0.86,-0.77
198,0.5,1,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3707,0.3707,0.3707,0.3707,4,0,-2.0,1,0.87,-0.77
199,0.5,2,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3688,0.3688,0.3688,0.3688,4,0,-2.0,1,0.87,-0.77
200,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.367,0.367,0.367,0,2,0.0,1,0.87,-0.75
201,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651,0.3651,0.3651,0.3651,0,4,0.0,1,0.87,-0.75
202,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.3633,0.3633,0.3633,0.3633,3,3,3.0,1,0.88,-0.7
203,0.5,2,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3615,0.3615,0.3615,0.3615,5,0,-2.0,0,0.87,-0.7
204,0.5,0,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3597,0.3597,0.3597,0.3597,1,1,-2.0,1,0.87,-0.72
205,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579,0.3579,0.3579,0.3579,0,3,0.0,1,0.88,-0.7
206,0.5,2,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3561,0.3561,0.3561,0.3561,5,0,-2.0,0,0.87,-0.7
207,0.5,1,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3543,0.3543,0.3543,0.3543,1,1,-2.0,1,0.87,-0.7
208,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.3525,0.3525,0.3525,0.3525,1,2,1.0,1,0.87,-0.67
209,0.5,0,1,1,0,0.0,1.0,1.0,0.0,0.3333,0.6667,0.6667,0.3333,0.3508,0.3508,0.3508,0.3508,2,2,2.0,1,0.88,-0.63
210,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.349,0.349,0.349,0.349,2,2,2.0,1,0.88,-0.59
211,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473,0.3473,0.3473,0.3473,0,4,0.0,1,0.88,-0.57
212,0.5,1,2,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3455,0.3455,0.3455,0.3455,5,1,-2.0,0,0.87,-0.57
213,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438,0.3438,0.3438,0.3438,0,3,0.0,1,0.87,-0.55
214,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.3421,0.3421,0.3421,0.3421,3,2,3.0,1,0.87,-0.5
215,0.5,0,0,1,0,0.0,0.0,1.0,0.0,0.1667,0.1667,0.5,0.1667,0.3404,0.3404,0.3404,0.3404,1,3,1.0,1,0.87,-0.47
216,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.3387,0.3387,0.3387,0.3387,1,4,1.0,1,0.87,-0.44
217,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.337,0.337,0.337,0.337,1,5,1.0,1,0.87,-0.44
218,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.3353,0.3353,0.3353,0.3353,3,4,3.0,1,0.87,-0.41
219,0.5,2,2,0,0,2.0,2.0,0.0,0.0,1.3333,1.3333,0.6667,0.6667,0.3336,0.3336,0.3336,0.3336,4,2,4.0,1,0.87,-0.4
220,0.5,0,2,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.332,0.332,0.332,0.332,5,0,-2.0,0,0.86,-0.43
221,0.5,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3303,0.3303,0.3303,0.3303,3,0,-2.0,1,0.87,-0.43
222,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286,0.3286,0.3286,0.3286,0,2,0.0,1,0.87,-0.41
223,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.327,0.327,0.327,0.327,2,2,2.0,1,0.88,-0.37
224,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3254,0.3254,0.3254,0.3254,2,2,2.0,1,0.88,-0.33
225,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3237,0.3237,0.3237,0.3237,2,2,2.0,1,0.88,-0.29
226,0.5,2,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3221,0.3221,0.3221,0.3221,3,1,-2.0,1,0.88,-0.31
227,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,0.3205,0.3205,0.3205,0,3,0.0,1,0.88,-0.29
228,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.3189,0.3189,0.3189,0.3189,1,4,1.0,1,0.88,-0.26
229,0.5,1,0,2,0,1.0,0.0,2.0,0.0,0.8333,0.5,1.1667,0.5,0.3173,0.3173,0.3173,0.3173,3,3,3.0,1,0.88,-0.21
230,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.3157,0.3157,0.3157,0.3157,3,2,3.0,1,0.89,-0.16
231,0.5,2,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3141,0.3141,0.3141,0.3141,3,1,-2.0,1,0.89,-0.16
232,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126,0.3126,0.3126,0.3126,0,3,0.0,1,0.89,-0.14
233,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.311,0.311,0.311,0.311,3,2,3.0,1,0.89,-0.09
234,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095,0.3095,0.3095,0.3095,0,4,0.0,1,0.89,-0.1
235,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.3079,0.3079,0.3079,0.3079,3,3,3.0,1,0.89,-0.05
236,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.3064,0.3064,0.3064,0.3064,3,2,3.0,1,0.89,0.0
237,0.5,2,0,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3048,0.3048,0.3048,0.3048,4,0,-2.0,1,0.89,0.0
238,0.5,0,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3033,0.3033,0.3033,0.3033,2,0,-2.0,1,0.89,-0.02
239,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018,0.3018,0.3018,0.3018,0,2,0.0,1,0.9,0.0
240,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003,0.3003,0.3003,0.3003,0,4,0.0,1,0.91,0.02
241,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2988,0.2988,0.2988,0.2988,3,3,3.0,1,0.91,0.07
242,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.2973,0.2973,0.2973,0.2973,2,3,2.0,1,0.91,0.11
243,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.2958,0.2958,0.2958,0.2958,3,2,3.0,1,0.91,0.16
244,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943,0.2943,0.2943,0.2943,0,4,0.0,1,0.91,0.18
245,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2929,0.2929,0.2929,0.2929,3,3,3.0,1,0.91,0.21
246,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2914,0.2914,0.2914,0.2914,4,1,-2.0,1,0.91,0.16
247,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899,0.2899,0.2899,0.2899,0,3,0.0,1,0.91,0.15
248,0.5,1,1,0,0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.3333,0.3333,0.2885,0.2885,0.2885,0.2885,2,3,2.0,1,0.91,0.19
249,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.287,0.287,0.287,0.287,3,2,3.0,1,0.91,0.21
250,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.2856,0.2856,0.2856,0.2856,1,3,1.0,1,0.91,0.21
251,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2842,0.2842,0.2842,0.2842,3,2,3.0,1,0.91,0.21
252,0.5,0,0,0,2,0.0,0.0,0.0,2.0,0.3333,0.3333,0.3333,1.0,0.2828,0.2828,0.2828,0.2828,2,2,2.0,1,0.92,0.25
253,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.2813,0.2813,0.2813,0.2813,2,2,2.0,1,0.92,0.29
254,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799,0.2799,0.2799,0.2799,0,4,0.0,1,0.92,0.31
255,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2785,0.2785,0.2785,0.2785,3,3,3.0,1,0.92,0.34
256,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2771,0.2771,0.2771,0.2771,3,2,3.0,1,0.92,0.39
257,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758,0.2758,0.2758,0.2758,0,4,0.0,1,0.92,0.39
258,0.5,1,2,0,1,1.0,2.0,0.0,1.0,1.0,1.3333,0.6667,1.0,0.2744,0.2744,0.2744,0.2744,4,2,4.0,1,0.92,0.41
259,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.273,0.273,0.273,0,4,0.0,1,0.92,0.39
260,0.5,2,2,0,0,2.0,2.0,0.0,0.0,1.3333,1.3333,0.6667,0.6667,0.2716,0.2716,0.2716,0.2716,4,2,4.0,1,0.92,0.45
261,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2703,0.2703,0.2703,0.2703,1,3,1.0,1,0.92,0.48
262,0.5,1,2,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2689,0.2689,0.2689,0.2689,5,0,-2.0,0,0.92,0.48
263,0.5,1,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2676,0.2676,0.2676,0.2676,1,1,-2.0,1,0.92,0.46
264,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663,0.2663,0.2663,0.2663,0,3,0.0,1,0.92,0.44
265,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2649,0.2649,0.2649,0.2649,3,2,3.0,1,0.92,0.45
266,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636,0.2636,0.2636,0.2636,0,4,0.0,1,0.92,0.43
267,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.2623,0.2623,0.2623,0.2623,4,2,4.0,1,0.92,0.49
268,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.261,0.261,0.261,0.261,1,3,1.0,1,0.92,0.52
269,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2597,0.2597,0.2597,0.2597,3,2,3.0,1,0.92,0.55
270,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2584,0.2584,0.2584,0.2584,1,3,1.0,1,0.92,0.54
271,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2571,0.2571,0.2571,0.2571,4,1,-2.0,1,0.92,0.54
272,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.2558,0.2558,0.2558,0.2558,1,2,1.0,1,0.92,0.55
273,0.5,0,0,0,2,0.0,0.0,0.0,2.0,0.3333,0.3333,0.3333,1.0,0.2545,0.2545,0.2545,0.2545,2,2,2.0,1,0.92,0.59
274,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.2532,0.2532,0.2532,0,4,0.0,1,0.92,0.61
275,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.252,0.252,0.252,0.252,3,3,3.0,1,0.92,0.63
276,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2507,0.2507,0.2507,0.2507,3,2,3.0,1,0.92,0.66
277,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495,0.2495,0.2495,0.2495,0,4,0.0,1,0.92,0.63
278,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2482,0.2482,0.2482,0.2482,3,3,3.0,1,0.92,0.64
279,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.247,0.247,0.247,0.247,3,2,3.0,1,0.92,0.65
280,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.2457,0.2457,0.2457,0.2457,1,3,1.0,1,0.92,0.63
281,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2445,0.2445,0.2445,0.2445,4,1,-2.0,1,0.93,0.63
282,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433,0.2433,0.2433,0.2433,0,3,0.0,1,0.93,0.65
283,0.5,1,2,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2421,0.2421,0.2421,0.2421,5,0,-2.0,0,0.93,0.65
284,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409,0.2409,0.2409,0.2409,0,2,0.0,1,0.93,0.65
285,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2397,0.2397,0.2397,0.2397,1,3,1.0,1,0.93,0.65
286,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2385,0.2385,0.2385,0.2385,4,1,-2.0,1,0.93,0.65
287,0.5,0,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2373,0.2373,0.2373,0.2373,2,1,-2.0,1,0.93,0.65
288,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361,0.2361,0.2361,0.2361,0,3,0.0,1,0.93,0.67
289,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2349,0.2349,0.2349,0.2349,1,4,1.0,1,0.93,0.7
290,0.5,1,2,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2337,0.2337,0.2337,0.2337,5,1,-2.0,0,0.92,0.7
291,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326,0.2326,0.2326,0.2326,0,3,0.0,1,0.92,0.72
292,0.5,1,2,2,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2314,0.2314,0.2314,0.2314,7,0,-2.0,0,0.91,0.7
293,0.5,0,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2302,0.2302,0.2302,0.2302,2,0,-2.0,1,0.91,0.66
294,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291,0.2291,0.2291,0.2291,0,2,0.0,1,0.92,0.68
295,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279,0.2279,0.2279,0.2279,0,4,0.0,1,0.92,0.68
296,0.5,2,2,0,0,2.0,2.0,0.0,0.0,1.3333,1.3333,0.6667,0.6667,0.2268,0.2268,0.2268,0.2268,4,2,4.0,1,0.92,0.71
297,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257,0.2257,0.2257,0.2257,0,4,0.0,1,0.92,0.68
298,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2245,0.2245,0.2245,0.2245,3,3,3.0,1,0.92,0.73
299,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2234,0.2234,0.2234,0.2234,1,4,1.0,1,0.92,0.76
300,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2223,0.2223,0.2223,0.2223,3,3,3.0,1,0.92,0.79
301,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2212,0.2212,0.2212,0.2212,1,4,1.0,1,0.92,0.8
302,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.2201,0.2201,0.2201,0.2201,3,3,3.0,1,0.92,0.8
303,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.219,0.219,0.219,0.219,3,2,3.0,1,0.93,0.85
304,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2179,0.2179,0.2179,0.2179,4,0,-2.0,1,0.93,0.85
305,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168,0.2168,0.2168,0.2168,0,2,0.0,1,0.93,0.85
306,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157,0.2157,0.2157,0.2157,0,4,0.0,1,0.94,0.87
307,0.5,1,2,0,1,1.0,2.0,0.0,1.0,1.0,1.3333,0.6667,1.0,0.2146,0.2146,0.2146,0.2146,4,2,4.0,1,0.94,0.93
308,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136,0.2136,0.2136,0.2136,0,4,0.0,1,0.94,0.92
309,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.2125,0.2125,0.2125,0.2125,1,5,1.0,1,0.94,0.91
310,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.2114,0.2114,0.2114,0.2114,2,5,2.0,1,0.94,0.91
311,0.5,1,2,2,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2104,0.2104,0.2104,0.2104,7,0,-2.0,0,0.93,0.89
312,0.5,0,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2093,0.2093,0.2093,0.2093,2,0,-2.0,1,0.94,0.89
313,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083,0.2083,0.2083,0.2083,0,2,0.0,1,0.94,0.89
